id,host_id,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,neighbourhood_area,neighbourhood_pop,pop_density
941289510400444039,492068272,40.0,0,1.0,1,1,11,3,2,2,1.0,1.0,430.0,1,365,364,0,4.818525443935496,0,0.7332381191537447,8.738408,44457,5087.539973
759984652511495727,256197133,19.0,0,2.0,1,0,1,2,1,4,1.0,2.0,1320.4675313807531,3,10,0,3,4.67,0,0.31,8.371719,81143,9692.513569
920782879506913406,27477607,71.55430761099366,0,1.0,1,0,9,4,1,4,1.5,4.0,1320.4675313807531,4,14,282,0,4.818525443935496,0,0.7332381191537447,9.233781,65933,7140.411929
50514214,43649045,100.0,1,1.0,1,1,10,2,1,4,1.0,2.0,1456.0,4,31,144,9,5.0,0,1.02,6.698505,40776,6087.328441
687053268651826069,87789744,91.0,0,2.0,1,1,5,2,1,4,1.0,2.0,994.0,3,7,14,19,4.84,0,1.15,8.7,105360,12110.344828
877261717977391856,12142518,75.0,0,4.0,1,1,6,4,1,2,1.0,1.0,1100.0,4,30,360,1,5.0,0,0.21,19.370227,88306,4558.852098
966715809204935592,447222229,78.0,0,1.0,1,1,5,1,1,6,1.0,5.0,1299.0,1,30,34,1,5.0,0,1.0,8.7,105360,12110.344828
771085588866859643,12266666,54.0,1,1.0,1,1,6,2,1,3,1.0,1.0,1154.0,3,25,59,8,5.0,0,0.73,19.370227,88306,4558.852098
1033900568833044451,6027334,78.0,0,2.0,1,1,3,1,1,2,1.0,1.0,819.0,3,365,91,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
896274363792986733,36021885,64.0,0,5.0,1,1,6,3,2,2,1.0,1.0,800.0,1,365,329,2,5.0,0,0.33,19.370227,88306,4558.852098
988886708914723285,476214802,100.0,0,1.0,0,1,6,1,1,3,1.0,2.0,900.0,6,30,15,3,5.0,1,1.34,19.370227,88306,4558.852098
53493239,54183322,82.0,0,1.0,1,1,8,2,1,2,1.0,1.0,900.0,2,365,362,20,4.85,0,0.79,6.832786,55044,8055.864767
1029685971777633830,5452711,100.0,0,1.0,1,1,3,2,1,2,1.0,1.0,750.0,7,14,61,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
49978035,5480705,99.0,1,6.0,1,1,3,2,1,2,1.0,1.0,1557.0,1,1125,112,175,4.98,0,6.07,9.432832,57153,6058.94391
30526269,9725524,82.0,1,2.0,1,1,3,1,1,2,1.0,1.0,1200.0,3,10,149,112,4.77,0,1.88,9.432832,57153,6058.94391
1048378752186493353,547320448,71.55430761099366,0,4.0,1,0,6,1,1,4,1.0,2.0,1450.0,3,14,139,0,4.818525443935496,0,0.7332381191537447,19.370227,88306,4558.852098
16753125,3351636,71.55430761099366,0,1.0,1,1,5,2,1,4,1.0,2.0,1000.0,3,60,177,0,4.818525443935496,0,0.7332381191537447,8.7,105360,12110.344828
931936916394378239,524698239,96.0,1,1.0,1,1,9,2,1,4,1.0,2.0,1000.0,2,1125,0,15,4.94,0,3.1,9.233781,65933,7140.411929
984125541672151214,6770440,100.0,0,2.0,1,1,9,4,1,6,1.0,3.0,1110.0,3,14,20,1,5.0,0,0.44,9.233781,65933,7140.411929
674671769475196747,16942435,27.0,0,4.0,1,1,1,2,1,2,1.0,1.0,973.0,5,365,352,5,4.2,0,0.35,8.371719,81143,9692.513569
868822321879466662,55241965,75.0,0,1.0,1,0,5,4,1,6,2.0,4.0,1401.0,5,365,36,2,5.0,0,0.38,8.7,105360,12110.344828
1011406380830717944,11283273,71.55430761099366,0,3.0,1,1,1,1,1,3,1.0,2.0,1240.0,1,365,126,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
49805374,15755467,100.0,1,3.0,1,1,7,4,1,6,1.5,4.0,950.0,4,1125,31,27,4.89,1,0.85,9.784081,63068,6445.980977
25538415,191583257,100.0,0,1.0,1,1,6,2,1,4,1.0,4.0,1144.0,5,30,36,32,4.94,0,0.47,19.370227,88306,4558.852098
50359497,406730389,100.0,0,1.0,1,1,6,2,1,2,1.0,1.0,700.0,30,1125,25,50,4.92,0,1.63,19.370227,88306,4558.852098
13620616,78888514,100.0,0,1.0,1,1,6,2,1,2,1.0,1.0,700.0,6,30,88,18,4.56,0,0.23,19.370227,88306,4558.852098
6526643,34133702,43.0,0,1.0,1,1,11,4,1,7,2.0,4.0,1250.0,5,1125,20,39,4.97,0,0.38,8.738408,44457,5087.539973
24047467,73339521,100.0,1,5.0,1,1,7,1,1,2,1.0,1.0,700.0,1,1125,341,103,4.83,0,1.49,9.784081,63068,6445.980977
922794307936225005,141644378,100.0,0,3.0,1,1,7,4,1,6,1.0,3.0,2500.0,3,365,358,3,5.0,0,0.63,9.784081,63068,6445.980977
940399421720719929,412851288,100.0,0,1.0,1,1,8,1,1,3,1.0,2.0,1600.0,4,365,365,2,5.0,0,0.43,6.832786,55044,8055.864767
902209114309630969,240431292,25.0,0,1.0,0,1,3,1,1,4,1.0,1.0,1050.0,3,21,86,1,5.0,0,0.25,9.432832,57153,6058.94391
839900896049732233,434128107,99.0,0,2.0,1,1,5,1,1,2,1.0,1.0,495.0,1,365,299,44,4.45,0,4.49,8.7,105360,12110.344828
21732842,1637944,82.0,0,1.0,1,1,6,1,1,5,1.0,3.0,1150.0,9,730,87,22,4.95,0,0.3,19.370227,88306,4558.852098
988063508394785273,337046556,100.0,0,2.0,1,1,2,3,2,2,1.0,1.0,455.0,1,365,258,2,4.5,0,0.87,4.104694,79318,19323.730344
820119881597333221,1694006,100.0,0,1.0,1,1,7,4,1,6,2.0,5.0,2150.0,5,365,152,1,5.0,0,0.2,9.784081,63068,6445.980977
981635723007889072,2205011,71.55430761099366,0,3.0,1,1,7,4,1,4,1.0,3.0,1264.0,3,365,9,0,4.818525443935496,0,0.7332381191537447,9.784081,63068,6445.980977
931797627106886425,205837749,39.0,0,1.0,1,1,6,1,1,3,1.0,1.0,1329.0,5,365,356,3,5.0,0,0.68,19.370227,88306,4558.852098
673656906240348335,87544108,38.0,0,1.0,1,1,6,2,1,4,1.0,1.0,1000.0,1,365,316,3,5.0,0,0.23,19.370227,88306,4558.852098
907256466865516639,29726260,17.0,0,2.0,1,1,5,3,2,2,1.0,1.0,800.0,2,30,29,0,4.818525443935496,0,0.7332381191537447,8.7,105360,12110.344828
42290159,183531660,60.0,0,1.0,1,0,6,2,1,4,1.0,1.0,1150.0,3,365,319,3,4.67,0,0.61,19.370227,88306,4558.852098
564479919207674662,409517753,19.0,0,1.0,1,1,5,1,1,2,1.0,1.0,546.0,3,7,76,4,5.0,0,0.19,8.7,105360,12110.344828
922281582945755489,522106144,75.0,0,1.0,1,1,5,1,1,5,1.0,2.0,1975.0,2,10,23,5,4.8,0,0.97,8.7,105360,12110.344828
822264863387304412,35936961,80.0,0,1.0,1,0,1,1,1,4,1.0,3.0,1500.0,5,14,120,3,5.0,0,0.34,8.371719,81143,9692.513569
670970299177081766,21361969,79.0,1,1.0,1,0,5,2,1,2,1.0,1.0,980.0,2,30,111,21,4.95,0,1.21,8.7,105360,12110.344828
844644877690085317,391561109,92.0,0,1.0,1,1,5,1,1,3,1.0,1.0,1000.0,2,365,51,9,4.78,0,1.09,8.7,105360,12110.344828
731805721523069871,110043238,31.0,0,1.0,1,1,2,3,2,2,0.5,1.0,814.0,2,7,38,6,5.0,0,0.6,4.104694,79318,19323.730344
593390412736454385,27556105,100.0,0,1.0,1,1,2,1,1,2,1.0,1.0,576.0,3,365,5,5,5.0,0,0.25,4.104694,79318,19323.730344
572270547954685121,188131101,68.0,1,1.0,1,1,5,2,1,2,1.0,1.0,1529.0,4,20,349,8,4.88,0,0.99,8.7,105360,12110.344828
21209564,153218029,100.0,1,1.0,1,1,2,2,1,5,1.0,4.0,721.0,3,1125,56,176,4.95,0,3.14,4.104694,79318,19323.730344
13800462,81152187,50.0,0,2.0,1,1,2,1,1,4,1.0,2.0,563.0,4,50,5,18,4.61,0,0.23,4.104694,79318,19323.730344
39883862,307139115,100.0,0,1.0,1,0,8,1,1,2,1.0,1.0,1320.4675313807531,1,365,244,0,4.818525443935496,0,0.7332381191537447,6.832786,55044,8055.864767
598421559435497338,402085905,89.0,0,1.0,1,1,7,2,1,2,1.0,1.0,900.0,4,1125,64,10,4.7,0,0.48,9.784081,63068,6445.980977
42184784,64633147,72.0,0,1.0,1,1,3,1,1,2,1.0,1.0,1364.0,1,7,58,7,4.86,0,0.98,9.432832,57153,6058.94391
25938137,30682249,100.0,0,2.0,1,1,3,1,1,4,1.0,2.0,1157.0,5,1125,55,9,4.78,0,0.14,9.432832,57153,6058.94391
936255950076620348,173812825,46.0,0,1.0,1,0,5,1,1,2,1.0,1.0,963.0,4,18,59,3,5.0,0,0.67,8.7,105360,12110.344828
1039263713152587018,318407498,0.0,0,1.0,1,1,4,1,1,4,1.0,2.0,1400.0,2,365,323,0,4.818525443935496,0,0.7332381191537447,9.860777,81326,8247.423099
11952917,8598511,23.0,0,2.0,1,1,4,2,1,5,1.0,4.0,814.0,1,1125,74,51,4.63,0,0.54,9.860777,81326,8247.423099
603697782801750143,3633324,71.0,0,2.0,1,1,3,2,1,4,1.0,3.0,3621.0,4,18,268,3,5.0,0,0.25,9.432832,57153,6058.94391
959978545984187103,903186,50.0,0,1.0,1,0,4,4,1,8,2.0,4.0,1320.4675313807531,3,14,341,0,4.818525443935496,0,0.7332381191537447,9.860777,81326,8247.423099
19833403,140181664,100.0,0,1.0,1,0,4,1,1,2,1.0,1.0,1200.0,3,10,20,4,5.0,1,1.38,9.860777,81326,8247.423099
668598255766412519,97653083,44.0,0,1.0,1,1,2,2,1,3,1.0,1.0,1099.0,4,10,14,11,4.91,0,0.65,4.104694,79318,19323.730344
850643984767645456,134568133,100.0,1,5.0,1,1,4,1,1,2,1.0,1.0,825.0,1,14,8,19,4.84,0,2.18,9.860777,81326,8247.423099
26742702,187610263,98.0,0,595.0,1,1,3,1,1,4,1.5,3.0,1312.0,1,1125,0,22,4.36,0,0.41,9.432832,57153,6058.94391
1039677917984761581,548830753,71.55430761099366,0,3.0,1,1,4,1,1,3,1.0,2.0,5568.0,1,365,290,0,4.818525443935496,1,0.7332381191537447,9.860777,81326,8247.423099
24154071,162738673,33.0,0,1.0,1,1,3,1,1,2,1.0,1.0,1100.0,5,1125,78,45,4.89,0,0.65,9.432832,57153,6058.94391
893205806387162374,515153582,100.0,0,1.0,1,1,3,2,1,2,1.0,1.0,3800.0,2,7,212,3,5.0,0,0.48,9.432832,57153,6058.94391
25348263,16845858,98.0,1,2.0,1,1,3,4,1,7,2.0,4.0,2600.0,4,7,74,23,4.7,0,0.39,9.432832,57153,6058.94391
920830583011050871,20263721,71.55430761099366,0,4.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,4,6,209,0,4.818525443935496,0,0.7332381191537447,9.432832,57153,6058.94391
980356627836491742,81700763,0.0,0,1.0,1,1,2,1,1,2,1.0,1.0,900.0,1,365,31,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
26450010,28751011,100.0,0,1.0,1,1,4,1,1,4,1.0,2.0,1200.0,2,1125,9,28,4.89,1,0.42,9.860777,81326,8247.423099
20371877,5196836,44.0,0,1.0,1,1,2,1,1,4,1.0,2.0,1754.0,5,70,179,7,5.0,0,0.13,4.104694,79318,19323.730344
964175717499718829,172180542,92.0,0,1.0,1,1,2,1,1,4,1.0,2.0,1514.0,1,20,25,7,4.71,0,1.79,4.104694,79318,19323.730344
35248913,187245099,94.0,1,2.0,1,1,2,1,1,4,1.0,2.0,1314.0,4,1125,85,67,4.76,0,1.21,4.104694,79318,19323.730344
16611629,11384384,89.0,0,1.0,1,1,2,2,1,3,1.0,2.0,1200.0,4,14,361,21,4.81,0,0.27,4.104694,79318,19323.730344
875891516158410829,207282032,26.0,0,1.0,1,1,4,1,1,5,1.0,2.0,1280.0,2,365,64,3,5.0,0,1.01,9.860777,81326,8247.423099
910859467416417808,5082055,50.0,0,3.0,1,1,2,1,1,2,1.0,1.0,900.0,6,365,86,2,5.0,0,0.54,4.104694,79318,19323.730344
999864267908184351,254037650,100.0,0,1.0,1,1,1,1,1,2,1.0,1.0,1386.0,2,15,145,4,5.0,0,4.0,8.371719,81143,9692.513569
942005919972572403,589952,100.0,0,2.0,1,1,1,1,1,4,1.0,2.0,1320.4675313807531,2,7,0,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
637466218647635101,31983267,55.0,0,1.0,1,1,1,2,1,7,1.0,5.0,1835.0,2,40,40,4,4.75,0,0.53,8.371719,81143,9692.513569
941899166422639759,291262833,100.0,0,1.0,1,1,9,1,1,3,1.0,1.0,1320.4675313807531,1,7,0,3,4.33,1,0.69,9.233781,65933,7140.411929
918861843017343114,134916933,100.0,0,1.0,1,1,2,1,1,4,1.0,2.0,749.0,5,365,0,3,4.67,0,0.53,4.104694,79318,19323.730344
791290911236346962,179763885,58.0,0,1.0,1,1,4,1,1,2,1.0,1.0,1000.0,3,60,265,9,5.0,0,1.11,9.860777,81326,8247.423099
46522388,53143561,80.0,0,1.0,1,1,2,1,1,4,1.0,2.0,856.0,4,730,11,4,4.75,0,0.13,4.104694,79318,19323.730344
2082645,10638538,53.0,0,1.0,1,1,3,1,1,3,1.0,2.0,1179.0,5,40,13,112,4.82,0,0.92,9.432832,57153,6058.94391
921521595205483600,184116262,50.0,0,2.0,1,1,1,1,1,4,1.0,2.0,1320.4675313807531,4,7,0,1,5.0,0,0.18,8.371719,81143,9692.513569
894964911798242949,6368269,83.0,0,8.0,1,1,2,1,1,2,1.0,1.0,1350.0,3,365,221,4,5.0,0,0.6,4.104694,79318,19323.730344
797167039009699398,82689583,81.0,0,2.0,1,1,4,3,2,2,0.5,1.0,1320.4675313807531,5,40,0,10,5.0,0,0.86,9.860777,81326,8247.423099
784794479775496934,43180963,0.0,0,1.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,1,365,0,0,4.818525443935496,0,0.7332381191537447,8.371719,81143,9692.513569
844828054953445639,179514760,16.0,0,2.0,1,1,2,1,1,5,1.0,1.0,1150.0,2,365,351,8,5.0,0,0.91,4.104694,79318,19323.730344
16191208,105731916,0.0,0,1.0,1,0,2,1,1,3,1.0,2.0,1320.4675313807531,6,15,206,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
906369204145015619,325200484,67.0,0,1.0,1,1,8,1,1,2,1.0,1.0,1320.4675313807531,5,14,0,1,5.0,0,0.25,6.832786,55044,8055.864767
915690969159750107,57169246,27.0,0,2.0,1,1,2,1,1,3,1.0,2.0,1190.0,3,7,363,3,5.0,0,0.49,4.104694,79318,19323.730344
914828620800764485,374751186,100.0,0,1.0,0,1,9,1,1,5,1.0,3.0,850.0,5,1125,0,2,5.0,1,0.33,9.233781,65933,7140.411929
52139952,16664583,39.0,0,1.0,1,1,2,2,1,4,1.0,3.0,1275.0,5,1125,10,8,5.0,0,0.29,4.104694,79318,19323.730344
622884832315874164,45184695,57.0,0,2.0,1,0,4,2,1,5,1.0,4.0,2200.0,5,1125,162,5,5.0,0,0.26,9.860777,81326,8247.423099
799990029757571455,60325717,50.0,0,2.0,1,0,1,1,1,4,1.0,2.0,2000.0,3,365,0,2,5.0,0,0.29,8.371719,81143,9692.513569
881161000464767939,74064992,65.0,0,1.0,1,1,1,1,1,2,1.0,1.0,1200.0,2,21,358,6,4.83,0,1.07,8.371719,81143,9692.513569
924704120396935051,60402769,58.0,0,1.0,1,0,2,1,1,4,1.0,3.0,1463.0,3,365,86,9,4.78,0,1.61,4.104694,79318,19323.730344
902879780549830826,145287368,88.0,0,1.0,0,1,2,1,1,4,1.0,2.0,1250.0,4,20,28,4,5.0,0,0.92,4.104694,79318,19323.730344
800390010143725567,3050467,42.0,1,3.0,1,1,2,1,1,4,1.0,3.0,1320.4675313807531,3,20,0,9,5.0,0,0.85,4.104694,79318,19323.730344
1152882,5757098,71.55430761099366,0,1.0,1,1,2,1,1,4,1.0,5.0,1320.4675313807531,3,1125,0,29,4.79,0,0.23,4.104694,79318,19323.730344
44189824,3375905,0.0,0,1.0,1,0,4,1,1,4,1.0,2.0,2000.0,2,65,87,4,4.75,0,0.16,9.860777,81326,8247.423099
40368156,240003353,63.0,0,1.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,2,1125,0,5,4.8,0,0.1,4.104694,79318,19323.730344
740367703538940377,277456209,0.0,0,1.0,1,1,2,2,1,2,1.0,1.0,900.0,5,30,358,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
805616068325571712,147007495,100.0,0,2.0,1,1,5,2,1,2,1.0,1.0,1320.4675313807531,4,14,0,1,4.0,0,0.12,8.7,105360,12110.344828
572326576834530183,82870297,67.0,0,4.0,1,1,2,2,1,4,1.0,1.0,1320.4675313807531,2,365,0,2,5.0,0,0.09,4.104694,79318,19323.730344
576649491297380740,47897259,96.0,0,4.0,1,1,1,2,1,6,1.0,3.0,1320.4675313807531,3,1125,0,9,4.78,0,0.41,8.371719,81143,9692.513569
50871571,120579668,100.0,0,1.0,1,1,1,2,1,2,1.0,2.0,1320.4675313807531,3,90,0,19,5.0,0,0.64,8.371719,81143,9692.513569
50815994,47089908,100.0,0,3.0,1,1,2,2,1,4,1.0,2.0,1320.4675313807531,2,1125,0,23,4.96,1,0.77,4.104694,79318,19323.730344
1723018,9082524,71.55430761099366,0,1.0,1,1,2,1,1,4,1.0,3.0,1320.4675313807531,2,30,0,10,5.0,0,0.18,4.104694,79318,19323.730344
50907673,168941202,71.55430761099366,0,2.0,1,1,2,2,1,2,1.0,1.0,1320.4675313807531,3,21,0,4,4.75,1,0.13,4.104694,79318,19323.730344
623476897227143125,31371503,71.55430761099366,0,2.0,1,0,5,2,1,4,1.0,2.0,1320.4675313807531,1,365,0,2,5.0,0,0.12,8.7,105360,12110.344828
5898305,30634412,0.0,0,2.0,1,1,5,4,1,6,2.0,6.0,1320.4675313807531,7,21,0,12,4.92,0,0.13,8.7,105360,12110.344828
5911923,4867088,100.0,0,1.0,1,1,4,1,1,2,1.5,1.0,1320.4675313807531,2,100,0,6,4.83,0,0.06,9.860777,81326,8247.423099
580961059220807048,31060943,100.0,1,3.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,3,730,0,23,5.0,0,1.43,4.104694,79318,19323.730344
48050258,21613485,71.55430761099366,0,1.0,1,1,2,1,1,4,1.0,2.0,1320.4675313807531,3,58,0,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
36589031,56213578,88.0,0,1.0,1,1,3,1,1,2,1.0,1.0,1320.4675313807531,3,28,0,10,4.8,0,0.18,9.432832,57153,6058.94391
48580781,391937012,87.0,0,1.0,1,0,2,1,1,5,1.0,5.0,1400.0,4,1125,0,36,4.67,0,1.24,4.104694,79318,19323.730344
46443768,274588351,71.55430761099366,0,1.0,1,1,8,1,1,2,1.0,1.0,1320.4675313807531,21,1125,0,1,5.0,0,0.03,6.832786,55044,8055.864767
53031808,157177444,71.55430761099366,0,3.0,1,1,1,2,1,3,1.0,1.0,750.0,2,7,0,2,5.0,0,0.08,8.371719,81143,9692.513569
25924311,29161566,10.0,0,3.0,1,1,2,1,1,2,1.0,1.0,600.0,3,7,81,13,4.77,0,0.19,4.104694,79318,19323.730344
4300944,22326432,33.0,0,1.0,1,0,2,1,1,3,1.0,2.0,2000.0,4,90,0,13,4.62,0,0.12,4.104694,79318,19323.730344
43521101,19052236,100.0,0,2.0,1,0,5,1,1,2,1.0,1.0,1320.4675313807531,2,730,0,11,5.0,1,0.38,8.7,105360,12110.344828
37576720,6146179,91.0,1,2.0,1,1,1,3,2,2,0.5,1.0,1320.4675313807531,4,14,0,36,4.89,0,0.67,8.371719,81143,9692.513569
1340127,6042948,47.0,0,2.0,1,1,2,1,1,6,1.5,4.0,1500.0,5,21,183,61,4.85,0,0.48,4.104694,79318,19323.730344
37787726,17539818,71.55430761099366,0,3.0,1,0,1,3,2,1,0.5,1.0,1320.4675313807531,10,90,0,12,4.75,0,0.23,8.371719,81143,9692.513569
49534345,86862216,0.0,0,1.0,1,1,1,2,1,2,1.0,2.0,1320.4675313807531,31,1000,0,20,4.95,0,0.83,8.371719,81143,9692.513569
43739715,7488769,100.0,0,2.0,1,1,6,4,1,3,1.0,1.0,1320.4675313807531,4,7,0,10,4.5,1,0.35,19.370227,88306,4558.852098
608485247031727277,3572504,100.0,0,2.0,1,1,1,2,1,2,1.0,1.0,986.0,4,30,55,7,5.0,0,0.35,8.371719,81143,9692.513569
43777805,9870959,0.0,0,2.0,1,1,2,1,1,5,1.5,2.0,1320.4675313807531,4,7,0,0,4.818525443935496,0,0.7332381191537447,4.104694,79318,19323.730344
43748977,14530674,64.0,0,3.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,3,150,0,5,5.0,0,0.6,4.104694,79318,19323.730344
612882461723510178,72710775,100.0,0,1.0,1,1,8,2,1,2,1.0,1.0,814.0,4,50,0,6,5.0,0,0.3,6.832786,55044,8055.864767
32379,140105,100.0,1,4.0,1,1,1,1,1,4,2.0,3.0,1320.4675313807531,3,9,0,81,4.91,0,0.5,8.371719,81143,9692.513569
2886140,14431376,100.0,0,1.0,1,1,3,1,1,4,1.0,2.0,1320.4675313807531,3,10,0,54,4.93,1,0.46,9.432832,57153,6058.94391
43696715,349021080,71.55430761099366,0,1.0,1,1,6,1,1,5,1.0,2.0,1320.4675313807531,4,1125,0,16,4.75,1,0.38,19.370227,88306,4558.852098
39541420,110115201,100.0,0,1.0,1,1,3,2,1,2,1.0,1.0,1471.0,3,7,0,3,5.0,0,0.51,9.432832,57153,6058.94391
551420257568589252,27512405,100.0,0,2.0,1,1,2,2,1,5,1.5,3.0,1320.4675313807531,3,60,0,8,5.0,0,0.42,4.104694,79318,19323.730344
44205966,32559728,84.0,0,3.0,1,1,7,4,1,6,1.0,5.0,1033.0,2,1125,5,47,4.66,0,1.58,9.784081,63068,6445.980977
1254343,6832897,67.0,0,1.0,1,1,2,1,1,3,1.0,3.0,850.0,4,30,9,44,4.57,0,0.35,4.104694,79318,19323.730344
50516975,3963027,50.0,0,1.0,1,1,4,1,1,6,1.0,4.0,1320.4675313807531,8,20,0,7,5.0,0,0.26,9.860777,81326,8247.423099
39848179,127087919,71.55430761099366,0,1.0,1,1,1,1,1,4,1.0,2.0,1320.4675313807531,3,1125,0,5,4.6,0,0.1,8.371719,81143,9692.513569
50616894,22089764,71.55430761099366,0,1.0,1,1,7,4,1,8,2.0,7.0,1320.4675313807531,1,7,0,1,5.0,0,0.03,9.784081,63068,6445.980977
2403754,6208977,0.0,0,1.0,1,1,3,1,1,3,1.0,3.0,1100.0,7,1125,54,24,4.63,0,0.23,9.432832,57153,6058.94391
44370944,12939925,50.0,0,3.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,4,1125,0,16,4.94,0,0.39,4.104694,79318,19323.730344
558662195416544669,444345140,83.0,1,6.0,1,1,11,3,2,1,0.5,1.0,240.0,10,365,268,3,5.0,0,0.17,8.738408,44457,5087.539973
705361,3623769,100.0,0,2.0,1,1,1,2,1,10,1.0,4.0,1633.0,2,7,1,25,4.76,1,0.2,8.371719,81143,9692.513569
13747646,23935813,100.0,0,2.0,1,1,1,1,1,4,1.0,1.0,1369.0,2,8,115,27,4.56,0,0.3,8.371719,81143,9692.513569
37547643,231244843,100.0,0,1.0,1,1,2,1,1,2,1.0,1.0,820.0,14,1125,24,29,4.59,1,0.54,4.104694,79318,19323.730344
731062,15119226,71.55430761099366,0,1.0,1,1,6,1,1,2,1.0,1.0,1320.4675313807531,2,14,0,28,4.96,0,0.36,19.370227,88306,4558.852098
7384502,38682415,91.0,1,2.0,1,1,1,1,1,2,1.0,1.0,1320.4675313807531,2,1125,0,21,4.71,0,0.21,8.371719,81143,9692.513569
939148814489993185,526731590,100.0,1,1.0,0,1,1,1,1,2,1.0,1.0,1200.0,2,365,229,16,5.0,0,3.12,8.371719,81143,9692.513569
15906803,265010,100.0,1,3.0,1,0,2,1,1,2,1.0,1.0,1275.0,2,1125,0,85,4.86,0,1.02,4.104694,79318,19323.730344
634676919453039335,84945061,75.0,0,1.0,1,1,2,2,1,2,1.0,1.0,1320.4675313807531,5,365,0,10,5.0,0,0.59,4.104694,79318,19323.730344
630478935334464168,457584806,100.0,0,1.0,0,0,1,2,1,6,1.0,3.0,1320.4675313807531,3,1125,0,4,4.75,1,0.69,8.371719,81143,9692.513569
8495059,44735573,100.0,1,1.0,1,0,2,1,1,2,1.0,1.0,1320.4675313807531,2,30,0,19,4.79,0,0.19,4.104694,79318,19323.730344
11835793,63060370,33.0,0,1.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,11,1125,0,54,4.94,0,0.57,4.104694,79318,19323.730344
15308053,1326055,100.0,0,1.0,1,1,1,2,1,3,1.0,1.0,1320.4675313807531,3,60,0,26,4.5,0,1.46,8.371719,81143,9692.513569
10227207,6806281,100.0,0,1.0,1,1,2,2,1,4,1.5,4.0,1229.0,3,1125,0,22,4.77,0,0.23,4.104694,79318,19323.730344
8480932,12965754,71.55430761099366,0,1.0,1,1,1,1,1,3,1.0,1.0,1320.4675313807531,4,1125,0,8,4.88,0,0.08,8.371719,81143,9692.513569
10715323,6937375,0.0,0,2.0,1,1,7,2,1,4,2.0,3.0,1684.0,2,21,0,15,4.87,0,0.16,9.784081,63068,6445.980977
15319858,97611256,100.0,0,3.0,1,1,1,1,1,2,1.0,1.0,1216.0,2,9,0,43,4.7,0,0.51,8.371719,81143,9692.513569
53039086,30757513,92.0,0,2.0,1,1,2,2,1,2,1.0,1.0,1342.0,5,29,11,15,5.0,0,0.58,4.104694,79318,19323.730344
18308867,21645822,100.0,0,1.0,1,1,5,1,1,6,1.0,3.0,1480.0,7,1125,2,14,4.93,1,0.18,8.7,105360,12110.344828
883758179678197503,513079361,15.0,0,2.0,1,1,2,1,1,1,1.0,1.0,557.0,1,100,78,2,5.0,0,0.29,4.104694,79318,19323.730344
18850501,40977214,86.0,0,1.0,1,1,1,1,1,3,1.0,2.0,1320.4675313807531,1,1125,0,23,4.83,0,0.32,8.371719,81143,9692.513569
240802,1263184,75.0,0,1.0,1,1,2,1,1,4,1.0,4.0,1938.0,2,14,19,11,5.0,0,0.07,4.104694,79318,19323.730344
839478901763971658,347090120,100.0,0,1.0,1,1,5,1,1,2,1.0,1.0,1320.4675313807531,5,7,0,1,5.0,0,0.13,8.7,105360,12110.344828
18671004,2540996,60.0,0,1.0,1,1,2,1,1,4,1.0,3.0,1320.4675313807531,4,10,0,10,4.9,0,0.13,4.104694,79318,19323.730344
931790443953509476,75051757,41.0,0,2.0,1,1,2,2,1,7,1.0,5.0,2340.0,1,365,84,9,4.78,0,1.8,4.104694,79318,19323.730344
860633723264551475,295961897,75.0,0,1.0,1,1,2,1,1,2,1.0,1.0,1320.4675313807531,2,3,0,3,5.0,0,0.98,4.104694,79318,19323.730344
118649,599145,100.0,0,1.0,1,1,3,1,1,8,2.0,4.0,3355.0,2,1125,0,52,4.73,1,0.34,9.432832,57153,6058.94391
854273227513843914,3616073,100.0,0,2.0,1,1,1,2,1,4,1.0,3.0,1200.0,2,365,0,6,5.0,0,0.68,8.371719,81143,9692.513569
675347874547355931,14870100,92.0,1,3.0,1,1,1,2,1,2,1.0,1.0,1320.4675313807531,2,60,0,13,5.0,0,0.84,8.371719,81143,9692.513569
860705219528283264,7611143,100.0,0,3.0,1,1,2,1,1,3,1.0,2.0,1320.4675313807531,3,365,0,8,5.0,1,0.91,4.104694,79318,19323.730344
